15	-8
-8	23
-16	71
-8	31
8	-56
0	-48
-40	-40
-24	8
-32	31
23	47
-8	-24
-8	15
15	0
-64	-32
39	47
8	-16
15	-8
8	-24
-48	63
-24	55
55	63
47	71
103	23
15	-16
-8	0
47	71
47	87
8	39
103	63
31	47
23	39
15	15
-32	15
23	8
-72	-32
-88	23
0	8
-48	-95
-111	15
0	47
15	-24
-8	-8
23	55
31	15
47	79
-32	-56
-88	-32
71	47
-103	8
71	39
8	79
47	31
23	-88
79	31
-16	-56
31	-16
47	-32
-88	-64
0	-56
23	-24
47	87
-88	79
47	15
47	31
-8	55
15	55
95	23
0	-16
15	71
31	-80
31	118
23	95
0	8
95	0
-56	-48
71	47
0	-48
-16	39
-88	55
-40	-48
-8	55
-111	0
-72	39
39	15
55	47
87	8
71	55
-48	8
15	55
-40	-40
-72	-24
-16	-72
-8	8
0	-24
15	71
111	47
87	15
118	39
39	31
71	103
15	39
23	23
-64	23
15	55
39	31
-8	15
-24	-48
23	8
-56	-48
-32	31
39	87
15	55
103	15
8	55
47	47
-48	-72
-16	39
-72	15
23	-32
-40	63
39	55
-24	8
71	39
-16	-32
103	15
-24	-8
8	8
-40	47
-48	87
71	23
31	63
47	15
23	31
-24	15
-16	-56
-32	-48
-56	95
95	31
-16	-16
87	87
15	0
23	31
-72	23
55	-48
-48	8
31	31
55	63
95	95
-32	-32
-24	-80
0	39
-95	-40
8	39
-24	-16
8	0
15	-8
15	79
0	-16
15	31
15	39
23	47
-24	0
71	23
0	8
8	63
-48	-88
-32	-24
-40	-32
-24	23
0	-16
23	31
47	71
95	-24
31	15
-16	39
-16	-32
-32	0
-32	63
-72	-56
15	-8
-48	15
87	-48
0	31
-88	79
-48	23
0	8
23	39
63	23
47	39
8	55
23	15
-16	-16
79	39
-95	8
-8	79
31	8
31	31
0	-32
47	8
-16	39
8	-16
-8	-88
-88	-48
15	8
-16	-16
-8	63
55	15
-24	-64
-56	31
-32	0
55	63
-32	-40
-40	0
0	-24
23	15
-24	39
55	-32
23	8
-16	63
8	-64
-56	63
15	39
-40	47
63	15
8	-8
-56	0
-135	-64
-72	0
-127	-48
-24	-32
-32	-16
-8	8
-95	-8
15	103
63	23
-32	126
-24	23
15	55
63	-56
0	-40
-16	-24
-24	-16
-16	8
-119	-95
79	47
-95	39
23	55
31	-16
31	47
-127	55
-95	-95
-72	-72
-8	-16
-16	-8
63	63
-32	31
-32	-40
31	0
0	31
23	0
-16	-40
-80	0
-64	0
47	-16
-16	47
71	8
-24	-16
-72	-48
-88	39
63	31
39	23
-56	-16
-80	-8
-24	31
-48	0
39	8
15	31
-64	55
8	-16
23	63
15	15
8	23
63	0
-56	-32
-95	-56
8	0
8	8
0	8
87	-64
-24	87
0	31
-24	55
39	0
-103	-64
-95	47
-16	-48
-32	-8
0	-32
-103	31
39	-24
95	55
-32	8
63	0
-111	47
63	23
-64	15
0	23
-24	-48
-64	-40
0	79
-95	55
0	-24
-40	0
0	95
-32	-8
71	87
15	-8
-40	-8
0	63
-16	39
-48	31
8	55
31	87
8	0
31	95
-64	-32
-48	-48
8	-95
-72	-8
-143	-72
-32	55
0	8
79	8
-16	31
-16	8
-32	-24
-8	-88
15	-24
-48	-8
-8	-48
55	63
8	-64
39	-40
-64	0
71	39
0	0
71	55
63	23
-16	31
-56	-32
-56	39
15	71
31	0
-88	-32
-24	15
-48	-8
-56	8
63	71
79	8
-8	-40
-24	39
15	47
111	15
126	63
198	71
118	87
55	63
87	39
-8	8
23	63
55	-32
47	39
63	63
-16	0
0	-56
-8	39
-72	47
0	39
-48	-16
8	0
0	111
55	39
8	39
71	-8
47	39
-16	8
23	0
47	-8
-56	87
87	55
39	23
-24	-56
-48	-24
-48	8
55	0
79	-8
15	47
23	-32
-24	-56
-111	-32
-48	0
-8	8
-48	23
-8	79
39	39
23	-32
31	0
-8	23
-56	-32
-24	-8
39	8
15	23
103	-40
-95	-119
0	8
8	0
8	39
-16	23
39	71
-8	0
39	23
47	0
55	55
15	8
-16	79
0	39
8	0
-48	15
-8	-40
0	-88
63	15
47	39
-16	-24
-40	23
31	-56
15	0
-16	0
47	31
-88	-24
-32	-8
31	55
-24	-48
-8	-16
-48	-24
-48	-48
0	0
111	8
-24	39
8	-16
71	23
-8	39
47	-8
79	-24
-72	0
47	79
79	8
31	47
-40	0
-16	-16
8	-64
-95	31
8	-32
-24	23
-8	31
31	0
15	-8
-16	31
15	-16
8	55
87	-48
-8	47
8	-40
0	-16
-16	-64
-40	-40
-32	-95
55	0
-8	-56
71	39
8	71
71	-16
-64	31
-8	8
-8	8
31	-24
47	87
55	71
8	-16
15	-40
31	63
47	31
31	23
-48	-8
79	-16
-64	-64
39	23
-24	15
8	-16
0	0
-16	-8
-16	8
-40	-64
0	71
-40	39
8	71
-16	15
-32	15
8	-16
-8	-32
-16	-32
23	-103
55	-64
0	-24
63	15
8	55
31	15
55	-8
23	-72
-8	39
63	47
79	87
79	31
-56	-56
0	-32
-32	-48
-32	-64
-103	-16
-48	-64
-88	8
31	15
-32	63
15	47
55	55
87	63
55	103
55	55
15	-80
-64	15
8	47
-48	-95
-40	-40
8	79
47	-24
-80	71
-24	8
39	63
-40	-16
-119	23
-48	111
174	134
190	31
63	0
158	0
158	111
158	71
142	8
126	39
31	8
8	63
111	39
23	-40
0	15
55	-24
63	63
23	-8
-127	-88
-8	15
-88	-95
15	23
-88	-80
-88	-16
15	-48
23	-64
-32	-56
0	23
15	15
71	-88
0	-40
-88	-72
-80	-24
-56	-16
-32	-8
-56	-32
-24	103
-16	-32
0	55
-56	-88
23	23
23	47
0	-8
39	47
-24	39
31	-32
0	0
-88	-40
-48	-32
-127	0
-64	-32
23	31
23	-16
79	87
-32	0
0	-24
31	-32
-16	39
-16	15
95	15
111	39
-56	-72
0	8
-56	0
-80	63
-40	15
23	39
-72	-16
-48	-40
8	0
-32	-40
8	-80
15	-119
-56	79
0	23
71	-32
-32	-16
0	-8
-40	-56
-16	31
-24	-24
0	-24
0	-16
8	47
95	15
-16	-8
15	8
31	31
-32	39
47	0
0	-8
-56	95
0	111
23	47
-64	-40
0	15
-24	-8
-32	-16
-40	47
8	39
-16	8
-56	0
-40	-8
-8	103
63	134
79	-56
-24	-32
47	-8
31	0
-56	15
15	-48
15	0
-48	-16
-72	-80
-48	8
-72	111
8	55
95	8
-24	31
0	0
-32	-24
15	39
31	47
-72	55
-48	-48
-80	103
15	71
87	103
39	39
-8	15
-24	39
-16	31
15	0
23	87
79	55
-64	-16
0	-40
-8	15
23	95
103	134
15	55
8	-8
-32	23
47	15
0	31
0	-48
8	-32
23	-40
-16	8
0	-95
-72	-16
0	-72
-40	0
63	8
0	55
87	-32
-24	-32
-111	0
31	55
-16	39
15	31
39	47
55	-32
-40	39
39	55
31	15
39	47
39	63
150	87
8	-16
0	71
-24	-32
-16	8
15	-56
-88	-72
-56	-72
-111	8
8	-8
-72	-56
31	-8
39	-16
23	55
-16	55
-32	8
-8	15
0	0
39	55
-111	-88
0	-151
-95	-80
-103	118
-40	0
55	15
-32	15
95	15
-24	55
-8	47
-8	-40
31	-40
0	0
0	15
71	15
-56	-88
-16	47
31	-48
8	31
-48	31
95	-8
-16	-40
79	0
0	23
0	-16
0	47
55	47
39	158
63	95
23	0
31	-16
0	-24
-24	-48
-16	23
-64	-48
-64	-56
31	15
79	0
15	55
47	-8
71	134
0	15
-16	-32
-16	15
-64	-64
8	-48
-16	-24
23	-16
95	87
8	23
8	0
23	-40
55	87
31	-64
55	31
-32	63
-56	47
0	-48
8	111
-64	-80
23	8
47	23
8	-64
-32	0
0	8
39	8
-24	-40
87	0
-24	-48
0	31
0	-40
8	-32
-56	-16
47	79
8	-8
31	8
-48	-64
23	39
-16	55
47	-16
95	0
0	0
-32	23
55	15
15	47
-16	-88
-64	-95
0	8
31	95
0	-32
39	47
-48	31
47	-24
63	55
55	39
0	-24
31	-24
31	23
31	0
63	15
55	63
-32	-56
39	-24
23	71
8	71
71	47
63	55
31	-8
-48	23
-16	0
-16	31
55	-32
-64	-88
8	55
0	15
31	23
79	23
71	15
15	23
0	-80
-8	-24
-8	39
47	31
0	15
-24	0
0	39
-8	55
47	15
39	126
-119	0
-103	-111
47	118
55	79
8	63
111	71
-16	-32
-16	39
-32	-8
15	8
-8	0
15	55
118	55
-56	0
0	15
-8	-32
-16	31
0	23
-8	8
15	39
63	31
8	-8
31	23
-24	-40
39	0
31	-24
15	15
87	39
55	-24
0	23
-24	-16
71	111
15	47
39	79
15	-32
-64	31
-8	-48
0	0
-40	-24
-88	-88
-56	-88
0	-8
8	8
-24	-64
8	-48
-8	31
55	0
23	-40
-8	-8
-16	0
-32	-8
0	8
-40	87
-88	-64
8	-24
-127	-40
-16	39
63	-8
-40	-64
15	15
-56	23
-72	-40
8	8
71	-16
8	0
8	103
63	71
31	47
-8	-32
31	23
-40	-16
-8	8
8	47
-56	-48
8	-24
-48	31
55	55
-24	-48
-8	0
-8	15
-16	8
23	0
8	-80
-8	-56
23	47
55	-40
47	39
-8	0
8	0
95	-24
8	87
63	23
55	-32
-64	39
-32	-64
0	39
15	31
-32	31
95	-32
-64	-48
-127	-72
8	47
-40	-80
8	-24
-56	-48
71	0
-80	8
-88	-88
63	-48
-8	-32
-24	15
-48	23
23	8
15	8
23	15
0	0
-32	0
-8	39
-40	23
39	-8
8	8
55	8
111	23
47	-16
-16	-16
-32	0
-24	-80
8	15
-80	8
-8	-16
15	-64
-8	-80
-8	-95
0	31
-16	-24
0	-32
8	8
8	47
-32	15
23	15
-16	-24
-56	-32
-72	8
-16	-16
0	23
-56	-32
79	71
-48	-32
31	-16
-16	-40
-64	-48
47	71
0	15
39	71
31	55
47	87
55	47
103	31
95	39
15	-40
95	23
23	55
-8	23
63	0
-16	55
-8	15
63	0
31	8
31	0
-8	-48
0	0
-72	-24
-32	71
-24	-32
-16	55
55	-32
23	0
31	-24
8	23
47	-88
8	-16
-16	-24
47	15
31	31
15	-80
23	8
-32	-40
39	-48
15	-88
-48	23
-24	-56
-8	23
79	-16
55	23
39	-16
39	-111
-40	-88
-32	23
8	-72
79	-40
8	-8
39	47
79	-64
-56	-8
31	39
-8	-32
8	-16
0	-24
-48	-24
-8	-8
15	0
23	-8
39	15
0	-8
-16	15
-40	-32
-48	-56
-16	31
63	15
-8	-24
-8	-40
-95	-16
-64	-48
55	15
0	-40
31	-32
63	-48
-8	-40
-40	-80
8	-48
23	15
-32	-16
23	-56
87	-8
15	55
71	-24
0	39
31	-40
-64	-48
-32	118
63	-16
87	39
-56	-111
0	-8
-64	-40
-64	-64
-16	-88
63	15
39	71
87	8
47	31
71	23
8	23
15	-24
71	63
8	-40
47	15
15	-32
-56	31
-32	31
39	31
0	39
-48	-64
-95	-56
-72	-64
-72	63
8	-40
-48	-64
-64	-56
-24	-24
0	-24
71	111
0	-16
63	55
15	63
23	39
-56	-80
-16	-24
-88	0
31	-8
-16	-32
0	0
-56	-80
-16	-24
-24	31
0	23
47	23
55	55
95	71
31	47
31	31
15	-16
15	39
23	-64
55	31
15	-72
63	15
39	0
39	-32
0	-8
-24	-32
-8	-88
63	-64
8	8
39	-8
39	8
-32	-8
63	-16
15	-32
63	118
-64	-80
15	-72
-40	8
63	79
55	-88
0	87
39	-64
103	8
-40	15
-48	-56
87	15
-48	0
39	31
71	23
55	23
31	-8
-16	31
55	-95
-24	23
-56	-40
31	63
0	-40
103	95
71	31
95	0
39	23
47	31
55	-24
47	39
47	-16
0	47
-72	0
8	-80
8	-8
-80	-40
15	71
39	0
31	31
0	0
23	47
71	71
55	31
47	23
134	111
71	-8
-8	0
-56	-16
-56	-80
-56	-8
-56	-16
0	-8
-40	15
-24	0
-40	-16
0	15
15	-40
79	79
8	-16
8	-40
47	-8
-56	31
55	0
8	-32
-40	15
-8	23
15	-72
-80	-16
8	-48
8	-24
8	-40
8	-72
23	-8
-40	39
15	47
71	-24
39	39
47	39
55	-32
87	-8
15	0
-8	-64
23	-24
55	47
63	87
87	103
55	8
8	-88
-111	-48
118	0
-8	31
39	8
15	8
87	-88
-48	-80
8	-80
-56	-40
39	-16
47	0
55	-80
31	0
95	8
55	0
-8	8
8	39
111	-24
63	55
-8	-40
63	47
47	0
-24	55
87	-48
0	118
31	0
103	63
-24	-48
55	39
15	-24
87	55
-16	-48
23	15
8	-40
-16	63
0	15
-16	8
71	15
-103	-64
0	-72
-40	-8
-40	31
-16	-64
55	-24
-32	0
-72	0
31	8
15	-80
8	-8
63	-8
0	8
-24	-56
-24	8
-40	23
63	31
15	-32
39	15
-88	-56
-48	63
-88	-40
8	23
55	31
23	31
-32	-16
39	15
-8	-64
0	-72
39	-16
0	0
15	71
23	-56
55	-32
-40	31
79	23
39	23
118	39
-8	-40
-32	-8
39	-16
0	0
55	15
0	-16
31	15
87	95
0	0
31	39
15	87
-16	47
87	31
71	71
23	39
79	-8
31	-16
-16	8
63	-16
47	-40
55	-32
71	-8
23	0
0	0
-56	39
8	-80
23	-80
-72	-8
-88	-16
39	-72
-8	-40
95	15
-8	-40
-32	-8
-24	23
87	63
0	15
47	23
31	-88
79	-64
-72	-24
0	23
39	-8
0	63
-32	-16
-24	-64
-72	55
-8	31
95	-24
-8	-111
39	71
15	0
8	0
-32	31
0	-56
-40	-24
0	111
63	0
198	39
-48	-8
103	-8
39	-72
23	8
8	-72
39	-8
39	0
-32	55
23	0
-40	-40
-40	8
31	23
55	31
0	-24
23	15
31	0
-40	63
23	-103
47	55
0	0
0	8
-16	-103
23	47
39	15
55	-48
39	15
-56	-80
31	-56
8	-40
-16	-40
-64	0
-8	0
-119	79
31	23
47	31
39	-40
-8	-48
15	-8
-16	23
-40	8
71	8
-8	-95
-8	47
-24	8
55	0
-48	-64
-24	39
8	-48
8	23
-16	-48
-8	-72
-111	15
-32	23
-40	8
-16	-64
15	55
118	55
71	-48
-24	-40
15	-24
-40	-32
31	55
23	71
39	-8
55	-56
63	-48
0	-32
55	-32
87	23
0	8
15	55
-16	23
15	-16
-56	-72
8	-24
-48	-48
-8	-56
-72	-32
0	0
8	8
-24	47
-32	0
-24	-16
-127	8
47	71
31	39
55	-48
47	8
-64	-72
-32	-8
-40	-32
-24	-16
71	-80
15	23
-8	-48
39	15
-16	8
-16	-56
-16	-16
15	-48
8	-8
-24	15
-8	0
-48	-80
15	31
-24	-32
-8	-48
150	95
-80	-48
55	-32
-48	-40
55	-80
-72	-32
-8	55
23	31
23	-40
8	-95
39	23
-56	-16
8	0
-56	0
8	-48
47	0
31	-16
15	47
31	0
39	-16
-95	-80
-16	63
-48	-32
-40	15
-56	8
118	71
-8	23
31	63
55	-16
71	31
-32	-24
-8	-24
63	-56
31	-24
-48	0
-8	39
31	-8
-16	47
15	8
15	-56
15	0
15	-8
0	0
0	8
-16	55
23	23
71	63
31	0
103	0
-32	31
-64	-56
8	-111
39	-16
39	-24
-64	-80
-80	-72
-56	-40
63	23
23	0
0	23
63	0
55	95
47	8
87	134
-40	-48
8	-8
47	63
-8	0
39	-56
-48	-40
0	39
0	-127
-24	39
15	79
71	31
0	23
8	23
-24	-48
39	103
15	8
71	-88
-8	103
8	-24
47	-88
-8	-64
-64	47
79	15
118	0
-56	-111
-88	0
15	-40
63	-32
8	47
87	31
0	-72
-16	-48
23	-8
47	-8
-16	39
31	31
39	8
-95	8
23	-32
0	-24
103	95
-40	31
79	-80
71	39
47	0
8	-32
8	8
-72	23
31	31
31	23
0	-32
-72	-8
8	-16
31	-80
-16	-16
-32	-64
-64	-40
23	39
55	-8
39	47
8	55
63	15
15	8
0	0
-80	23
95	63
-48	39
55	-32
23	8
87	0
39	0
39	-8
47	-64
8	0
-16	-24
-80	-72
15	-40
0	0
31	-24
-80	-103
-8	-24
0	-8
-48	-24
-72	15
0	31
15	23
47	63
23	-16
8	39
87	47
-32	0
103	39
-32	-40
8	31
-8	15
23	63
134	31
47	31
8	-40
31	23
-24	-32
47	8
-40	0
-48	47
0	0
47	55
-32	15
-24	-8
0	23
23	15
-24	-8
47	8
-64	-64
-56	-32
-64	-64
-80	-56
-24	-24
55	-16
87	39
-103	8
31	-48
31	-40
0	55
39	0
31	-88
-88	-16
-24	-24
15	23
15	0
0	-24
0	8
-56	-16
-40	-56
-56	31
31	-16
-16	-24
23	31
79	55
-8	-24
0	39
-56	63
0	-64
-32	-40
-8	0
63	15
0	8
0	8
-8	-95
-24	-8
-32	8
-24	8
-72	-16
31	-24
-8	8
-167	-103
-88	-72
-8	31
-8	8
-16	-40
15	23
55	71
8	31
47	0
-32	39
39	8
23	55
15	47
39	-48
-40	23
0	0
-16	8
47	-64
15	-32
-64	0
-40	-95
79	103
23	8
8	0
39	-56
8	-16
0	-16
15	-24
31	47
31	-72
-24	15
0	71
-48	-48
0	-72
79	87
8	39
0	-72
-32	-80
-40	15
-24	-48
8	-56
0	-119
-8	-40
-56	39
-56	39
23	63
126	-48
0	15
-80	-32
-24	-56
-88	0
-8	0
-8	-95
-56	-72
63	15
-8	-8
71	55
23	-8
-80	-24
-72	-80
47	15
-24	-32
-40	-8
39	15
63	87
8	-8
55	-64
47	39
8	-32
-16	-48
-103	-40
47	31
15	-16
-48	-16
63	87
23	95
31	23
47	63
8	-8
0	0
31	8
39	23
63	-40
0	15
47	87
15	63
47	-16
0	0
-64	-8
-48	8
15	15
55	-16
63	55
-32	8
-40	-8
-24	-40
31	8
-24	-64
-40	-24
-24	47
0	-40
8	15
-24	-88
15	79
-8	-16
79	-32
-32	-40
0	15
-8	-64
-16	-16
-8	-56
-16	8
-32	8
8	-80
71	15
71	55
63	-24
-56	23
63	8
0	-64
-48	0
-16	-64
71	23
-40	-24
23	39
0	0
47	0
79	-8
-24	63
-8	-16
79	-16
47	95
95	8
-40	-8
47	15
0	-8
31	8
31	-16
-24	-24
0	0
39	-16
0	8
-32	31
87	63
71	79
79	71
55	8
63	8
-32	47
31	8
0	55
79	111
55	15
15	0
-40	0
-24	71
-40	-95
-72	0
-72	-48
-72	39
-8	0
-16	0
0	15
-24	-8
31	103
-48	-80
47	103
0	-48
55	-80
23	-8
-16	-40
-72	-88
23	31
-24	-32
-95	-80
-88	-56
0	8
8	-16
0	-32
87	0
8	-56
-24	-32
-56	-16
-8	-8
23	23
71	0
-40	-48
-56	-103
15	-16
-56	-48
-48	-24
-24	-40
15	31
-88	-32
39	-32
-48	-72
-16	15
-40	0
0	-24
15	0
39	-48
8	23
-40	-16
0	23
-8	-64
-16	8
-40	-16
-32	0
15	23
-16	47
-16	-24
-64	8
0	15
-56	23
39	31
31	0
103	71
79	23
47	15
0	47
79	63
47	-8
-48	15
-48	39
47	87
8	47
-24	39
8	-24
31	55
-8	-95
-16	-32
-8	39
-8	-8
-8	-8
-24	8
-40	0
0	0
15	47
31	63
-8	15
31	39
39	23
15	-24
103	55
31	-8
103	95
-56	-40
-24	15
-32	-48
79	23
-40	-8
-24	-24
0	23
0	-40
-8	47
-16	31
-103	-95
-48	55
39	55
0	63
0	-40
-56	0
-24	23
-103	-40
